theory,global_attribute_on_unnamed_lemma,use_apply,use_by,counter_example_finder,bad_style_command,lemma_transforming_attribute,auto_structural_composition,force_failure,low_level_apply_chain,unfinished_proof,global_attribute_changes,complex_isar_initial_method,diagnostic_command,simplifier_isar_initial_method,short_name,implicit_rule,unrestricted_auto,use_isar,proof_finder,smt_oracle,axiomatization_with_where,complex_method,apply_isar_switch,tactic_proofs,axiomatization_with_where
Polynomials.MPoly_PM,0,1203,0,0,0,0,0,568,0,0,0,0,2,7,0,17,2,6,0,0,0,0,0,0,0
Polynomials.MPoly_Type,0,55,1,0,0,0,0,41,0,0,0,0,8,0,0,0,5,30,0,0,0,0,0,0,0
Polynomials.MPoly_Type_Class,0,459,0,0,0,0,1,227,0,0,0,0,0,12,0,22,0,4,0,0,0,0,0,0,0
Polynomials.MPoly_Type_Class_FMap,0,95,0,0,0,0,0,34,0,0,0,0,0,2,3,0,0,13,0,0,0,0,0,0,0
Polynomials.MPoly_Type_Class_OAlist,0,207,0,0,0,0,0,78,0,0,0,0,0,7,3,2,0,1,0,0,0,2,0,0,0
Polynomials.MPoly_Type_Class_Ordered,0,920,0,0,0,0,0,469,0,0,0,4,0,36,0,18,0,1,0,0,0,7,0,0,0
Polynomials.MPoly_Type_Univariate,0,26,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Polynomials.More_MPoly_Type,0,145,0,0,0,0,0,45,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0
Polynomials.More_Modules,0,125,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polynomials.NZM,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polynomials.OAlist,0,1034,0,0,0,0,0,500,0,0,0,0,2,60,0,20,0,1,0,0,0,21,0,0,0
Polynomials.OAlist_Poly_Mapping,0,102,0,0,0,0,0,40,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
Polynomials.PP_Type,0,65,0,0,0,0,0,9,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
Polynomials.Poly_Mapping_Finite_Map,0,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polynomials.Polynomials,0,406,0,0,0,0,0,118,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0
Polynomials.Power_Products,0,551,0,0,0,0,0,267,0,0,0,2,0,13,0,21,1,3,0,0,0,13,0,0,0
Polynomials.Quasi_PM_Power_Products,0,45,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polynomials.Show_Polynomials,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polynomials.Term_Order,0,307,0,0,0,0,0,138,0,0,0,0,0,7,0,4,0,3,0,0,0,0,0,0,0
Polynomials.Utils,0,123,0,0,0,0,0,69,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0
Pop_Refinement.Definition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pop_Refinement.First_Example,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pop_Refinement.Future_Work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pop_Refinement.General_Remarks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pop_Refinement.Related_Work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pop_Refinement.Second_Example,0,72,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Posix-Lexing.Derivatives3,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0
Posix-Lexing.Lexer,0,109,0,0,0,0,0,37,0,0,0,0,0,0,0,0,12,53,0,0,0,0,0,3,0
Posix-Lexing.Lexer3,0,199,0,0,0,0,0,100,0,0,0,0,0,0,0,0,39,238,0,0,0,0,0,24,0
Posix-Lexing.LexicalVals,0,24,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,4,0
Posix-Lexing.LexicalVals3,0,43,1,0,0,0,0,39,0,0,0,0,2,0,0,0,28,120,0,0,0,0,0,20,0
Posix-Lexing.Positions,0,116,1,0,0,0,0,59,0,0,0,0,1,0,0,0,18,154,0,0,0,0,0,22,0
Posix-Lexing.Positions3,0,196,1,0,0,0,0,82,0,0,0,0,1,0,0,0,32,203,0,0,0,0,0,31,0
Posix-Lexing.Regular_Exps3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
Posix-Lexing.Simplifying,0,74,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Posix-Lexing.Simplifying3,0,74,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Possibilistic_Noninterference.After_Execution,0,99,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Possibilistic_Noninterference.Bisim,0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Possibilistic_Noninterference.Compositionality,0,417,0,0,0,0,0,134,0,0,0,0,0,0,0,0,2,410,0,0,0,0,26,0,0
Possibilistic_Noninterference.Concrete,2,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Possibilistic_Noninterference.During_Execution,0,136,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
Possibilistic_Noninterference.Interface,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Possibilistic_Noninterference.Language_Semantics,0,110,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,55,0,0,0,1,4,0,0
Possibilistic_Noninterference.MyTactics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Possibilistic_Noninterference.Syntactic_Criteria,0,40,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Power_Sum_Polynomials.Power_Sum_Polynomials,0,76,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Power_Sum_Polynomials.Power_Sum_Polynomials_Library,0,121,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Power_Sum_Polynomials.Power_Sum_Puzzle,0,65,0,0,0,0,0,26,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Pratt_Certificate.Pratt_Certificate,0,182,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pratt_Certificate.Pratt_Certificate_Code,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prefix_Free_Code_Combinators.Examples,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prefix_Free_Code_Combinators.Prefix_Free_Code_Combinators,0,185,1,0,0,0,0,110,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0
Presburger-Automata.DFS,0,24,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,1,0
Presburger-Automata.Exec,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Presburger-Automata.Presburger_Automata,0,1212,0,0,0,0,0,962,0,0,0,0,0,5,0,0,9,246,0,0,0,0,1,34,0
Prim_Dijkstra_Simple.Chapter_Dijkstra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prim_Dijkstra_Simple.Chapter_Prim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prim_Dijkstra_Simple.Common,0,36,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0
Prim_Dijkstra_Simple.Dijkstra_Abstract,0,42,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Prim_Dijkstra_Simple.Dijkstra_Impl,0,20,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0
Prim_Dijkstra_Simple.Directed_Graph,0,23,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Prim_Dijkstra_Simple.Directed_Graph_Impl,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Prim_Dijkstra_Simple.Directed_Graph_Specs,0,10,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Prim_Dijkstra_Simple.Prim_Abstract,0,156,0,0,0,0,0,31,0,0,0,0,0,1,0,1,0,37,0,0,0,0,0,0,0
Prim_Dijkstra_Simple.Prim_Impl,0,28,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0
Prim_Dijkstra_Simple.Undirected_Graph,0,246,0,0,0,0,4,23,0,0,0,0,0,2,0,5,0,53,0,0,0,0,0,2,0
Prim_Dijkstra_Simple.Undirected_Graph_Impl,0,28,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
Prim_Dijkstra_Simple.Undirected_Graph_Specs,0,19,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Prime_Distribution_Elementary.Elementary_Prime_Bounds,0,190,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prime_Distribution_Elementary.Lcm_Nat_Upto,0,48,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prime_Distribution_Elementary.Moebius_Mu_Sum,0,135,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prime_Distribution_Elementary.More_Dirichlet_Misc,0,105,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prime_Distribution_Elementary.PNT_Consequences,0,383,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prime_Distribution_Elementary.Partial_Zeta_Bounds,0,100,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prime_Distribution_Elementary.Prime_Distribution_Elementary_Library,0,157,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prime_Distribution_Elementary.Primes_Omega,0,16,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prime_Distribution_Elementary.Primorial,0,93,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prime_Distribution_Elementary.Selberg_Asymptotic_Formula,0,55,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prime_Distribution_Elementary.Shapiro_Tauberian,0,110,0,0,0,0,0,31,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Prime_Distribution_Elementary.Summatory_Divisor_Sigma_Bounds,0,89,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prime_Harmonic_Series.Prime_Harmonic,0,61,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Prime_Harmonic_Series.Prime_Harmonic_Misc,0,20,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prime_Harmonic_Series.Squarefree_Nat,0,60,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prime_Number_Theorem.Mertens_Theorems,0,227,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prime_Number_Theorem.Newman_Ingham_Tauberian,0,173,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prime_Number_Theorem.Prime_Counting_Functions,0,383,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prime_Number_Theorem.Prime_Number_Theorem,0,182,0,0,0,0,0,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Prime_Number_Theorem.Prime_Number_Theorem_Library,0,494,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Priority_Queue_Braun.Priority_Queue_Braun,0,34,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
Priority_Queue_Braun.Priority_Queue_Braun2,0,23,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Priority_Queue_Braun.Sorting_Braun,0,56,3,0,0,0,0,47,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,4,0
Priority_Search_Trees.PST_General,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Priority_Search_Trees.PST_RBT,0,55,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0
Priority_Search_Trees.Prio_Map_Specs,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0
Probabilistic_Noninterference.Compositionality,0,574,0,0,0,0,0,156,0,0,0,0,0,4,0,0,2,121,0,0,0,0,0,0,0
Probabilistic_Noninterference.Concrete,2,14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probabilistic_Noninterference.Interface,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probabilistic_Noninterference.Language_Semantics,3,348,1,0,0,0,0,161,0,0,0,0,0,0,0,0,1,49,0,0,0,0,0,0,0
Probabilistic_Noninterference.Resumption_Based,0,374,0,0,0,0,0,39,0,0,0,0,0,0,0,0,1,41,0,0,0,0,0,2,0
Probabilistic_Noninterference.Syntactic_Criteria,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
Probabilistic_Noninterference.Trace_Based,0,189,0,0,0,0,0,79,0,0,0,0,0,0,0,1,2,18,0,0,0,0,0,0,0
Probabilistic_Prime_Tests.Algebraic_Auxiliaries,0,106,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probabilistic_Prime_Tests.Carmichael_Numbers,0,105,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probabilistic_Prime_Tests.Euler_Witness,0,114,0,0,0,0,0,19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Probabilistic_Prime_Tests.Fermat_Test,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probabilistic_Prime_Tests.Fermat_Witness,0,180,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probabilistic_Prime_Tests.Generalized_Primality_Test,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probabilistic_Prime_Tests.Jacobi_Symbol,0,106,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probabilistic_Prime_Tests.Legendre_Symbol,1,54,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probabilistic_Prime_Tests.Miller_Rabin_Test,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probabilistic_Prime_Tests.QuadRes,0,28,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probabilistic_Prime_Tests.Residues_Nat,0,69,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probabilistic_Prime_Tests.Solovay_Strassen_Test,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probabilistic_System_Zoo.Bool_Bounded_Set,0,24,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
Probabilistic_System_Zoo.Finitely_Bounded_Set_Counterexample,0,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,2
Probabilistic_System_Zoo.Nonempty_Bounded_Set,0,26,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
Probabilistic_System_Zoo.Probabilistic_Hierarchy,0,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probabilistic_System_Zoo.Vardi,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probabilistic_System_Zoo.Vardi_Counterexample,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,25,0,0,2,0,0,1,2
Probabilistic_Timed_Automata.Basic,0,23,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probabilistic_Timed_Automata.Finiteness,0,26,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
Probabilistic_Timed_Automata.Graphs,0,206,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,65,0,0,0,0,0,0,0
Probabilistic_Timed_Automata.Instantiate_Existentials,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probabilistic_Timed_Automata.Lib,0,151,0,0,0,0,0,34,0,0,0,0,0,1,0,0,1,52,0,0,0,0,3,0,0
Probabilistic_Timed_Automata.MDP_Aux,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Probabilistic_Timed_Automata.More_List,0,52,0,0,0,0,0,13,0,0,0,0,0,1,0,0,2,15,0,0,0,0,0,0,0
Probabilistic_Timed_Automata.PTA,0,596,0,0,0,0,7,78,0,0,0,0,2,3,1,2,5,137,0,0,0,0,0,2,0
Probabilistic_Timed_Automata.PTA_Reachability,0,584,0,0,0,0,2,86,0,0,0,0,0,5,0,0,1,119,0,0,0,0,1,0,0
Probabilistic_Timed_Automata.Sequence,0,81,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Probabilistic_Timed_Automata.Sequence_LTL,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Probabilistic_Timed_Automata.Stream_More,0,73,0,0,0,0,2,11,0,0,0,0,1,0,0,0,1,17,0,0,0,0,0,0,0
Probabilistic_While.Bernoulli,0,21,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probabilistic_While.Fast_Dice_Roll,0,97,0,0,0,0,0,63,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0
Probabilistic_While.Geometric,0,23,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Probabilistic_While.Resampling,0,17,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probabilistic_While.While_SPMF,0,165,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Prog_Prove.Basics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prog_Prove.Bool_nat_list,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0
Prog_Prove.Isar,0,37,0,0,0,0,0,18,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Prog_Prove.LaTeXsugar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prog_Prove.Logic,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0
Prog_Prove.MyList,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prog_Prove.Types_and_funs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Program-Conflict-Analysis.AcquisitionHistory,0,40,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Program-Conflict-Analysis.ConsInterleave,1,43,0,0,0,2,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0
Program-Conflict-Analysis.ConstraintSystems,0,232,0,0,0,0,0,53,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
Program-Conflict-Analysis.Flowgraph,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
Program-Conflict-Analysis.Interleave,0,99,6,0,0,6,0,20,0,0,0,0,0,1,0,0,2,41,0,0,0,0,0,9,0
Program-Conflict-Analysis.LTS,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0
Program-Conflict-Analysis.MainResult,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Program-Conflict-Analysis.Misc,0,135,3,0,0,1,0,43,0,0,0,0,0,1,0,0,2,35,0,0,0,0,0,15,0
Program-Conflict-Analysis.Normalization,0,279,1,0,0,0,0,46,0,0,0,0,0,2,0,0,1,45,0,0,0,0,0,3,0
Program-Conflict-Analysis.Semantics,0,186,1,0,0,0,0,24,0,0,0,0,0,0,0,1,6,35,0,0,0,0,2,2,0
Program-Conflict-Analysis.ThreadTracking,0,58,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,2,0
Progress_Tracking.Antichain,0,29,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Progress_Tracking.Auxiliary,0,74,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,28,0,0,0,0,0,0,0
Progress_Tracking.Combined,0,146,0,0,0,0,0,42,0,0,0,0,0,0,0,1,0,148,0,0,0,0,2,0,0
Progress_Tracking.Exchange,0,276,0,0,0,0,0,159,0,0,0,0,1,0,0,1,1,677,0,0,0,0,0,0,0
Progress_Tracking.Exchange_Abadi,0,105,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,156,0,0,0,0,1,0,0
Progress_Tracking.Graph,0,52,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
Progress_Tracking.Propagate,0,201,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,235,0,0,0,0,2,0,0
Projective_Geometry.Desargues_2D,0,237,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Projective_Geometry.Desargues_3D,0,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Projective_Geometry.Desargues_Property,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
Projective_Geometry.Higher_Projective_Space_Axioms,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Projective_Geometry.Higher_Projective_Space_Rank_Axioms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Projective_Geometry.Matroid_Rank_Properties,0,54,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Projective_Geometry.Pappus_Desargues,0,110,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Projective_Geometry.Pappus_Property,0,40,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Projective_Geometry.Pascal_Property,0,80,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Projective_Geometry.Projective_Plane_Axioms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Projective_Geometry.Projective_Space_Axioms,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Projective_Measurements.CHSH_Inequality,0,276,0,0,0,0,0,234,0,0,0,0,0,21,0,0,17,27,0,0,0,0,0,0,0
Projective_Measurements.Linear_Algebra_Complements,0,545,0,0,0,0,0,367,0,0,0,0,0,17,0,0,0,1,0,0,0,0,1,0,0
Projective_Measurements.Projective_Measurements,0,355,0,0,0,0,0,225,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Promela.All_Of_Promela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Promela.Promela,1,206,0,0,0,0,0,72,0,0,0,0,0,0,0,0,8,162,0,0,0,0,0,5,0
Promela.PromelaAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Promela.PromelaDatastructures,0,43,0,0,0,0,0,15,0,0,0,0,1,0,0,0,3,11,0,0,0,0,0,2,0
Promela.PromelaInvariants,0,53,0,0,0,0,0,25,0,0,0,0,0,0,0,0,3,26,0,0,0,0,0,8,0
Promela.PromelaLTL,0,49,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Promela.PromelaLTLConv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Promela.PromelaStatistics,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Proof_Strategy_Language.Example,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Proof_Strategy_Language.PSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proof_Strategy_Language.Try_Hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PropResPI.Prime_Implicates,0,216,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
PropResPI.Propositional_Resolution,0,544,0,0,0,0,0,8,0,0,0,0,0,4,0,3,0,1,0,0,0,0,0,0,0
Propositional_Proof_Systems.CNF,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Propositional_Proof_Systems.CNF_Formulas,0,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Propositional_Proof_Systems.CNF_Formulas_Sema,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Propositional_Proof_Systems.CNF_Sema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Propositional_Proof_Systems.CNF_To_Formula,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Propositional_Proof_Systems.Compactness,0,101,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Propositional_Proof_Systems.Compactness_Consistency,0,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Propositional_Proof_Systems.Consistency,0,71,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Propositional_Proof_Systems.Formulas,0,55,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
