session,theory,time_days,multiple,single,churn_multiple,churn_single
LinearQuantifierElim,LinearQuantifierElim.QElin_inf,5403,18,14,276,514
LinearQuantifierElim,LinearQuantifierElim.PresArith,5403,20,16,164,478
LinearQuantifierElim,LinearQuantifierElim.QEpres,5403,15,8,267,1042
LinearQuantifierElim,LinearQuantifierElim.Cooper,5403,11,8,164,779
LinearQuantifierElim,LinearQuantifierElim.CertDlo,5403,4,4,12,76
LinearQuantifierElim,LinearQuantifierElim.CertLin,5403,6,5,39,165
Linear_Inequalities,Linear_Inequalities.Missing_Matrix,1221,0,1,0,458
Linear_Inequalities,Linear_Inequalities.Missing_VS_Connect,1221,1,1,2,179
Linear_Inequalities,Linear_Inequalities.Basis_Extension,1221,0,1,0,141
Linear_Inequalities,Linear_Inequalities.Sum_Vec_Set,1221,0,1,0,58
Linear_Inequalities,Linear_Inequalities.Integral_Bounded_Vectors,1221,3,3,52,651
Linear_Inequalities,Linear_Inequalities.Cone,1221,0,1,0,602
Linear_Inequalities,Linear_Inequalities.Convex_Hull,1221,1,1,4,616
Linear_Inequalities,Linear_Inequalities.Normal_Vector,1221,0,2,0,495
Linear_Inequalities,Linear_Inequalities.Dim_Span,1221,0,1,0,144
Linear_Inequalities,Linear_Inequalities.Fundamental_Theorem_Linear_Inequalities,1221,1,1,2,777
Linear_Inequalities,Linear_Inequalities.Farkas_Lemma,1221,0,1,0,162
Linear_Inequalities,Linear_Inequalities.Farkas_Minkowsky_Weyl,1221,0,2,0,384
Linear_Inequalities,Linear_Inequalities.Decomposition_Theorem,1221,1,2,82,850
Linear_Inequalities,Linear_Inequalities.Mixed_Integer_Solutions,1221,0,6,0,594
Linear_Inequalities,Linear_Inequalities.Integer_Hull,1221,1,3,20,418
Linear_Programming,Linear_Programming.More_Jordan_Normal_Forms,1144,0,1,0,496
Linear_Programming,Linear_Programming.Matrix_LinPoly,1144,1,2,2,518
Linear_Programming,Linear_Programming.LP_Preliminaries,1144,0,2,0,1236
Linear_Programming,Linear_Programming.Linear_Programming,1144,0,2,0,453
Linear_Recurrences,Linear_Recurrences.RatFPS,1836,8,4,315,1073
Linear_Recurrences,Linear_Recurrences.Pochhammer_Polynomials,1836,4,2,11,48
Linear_Recurrences,Linear_Recurrences.Linear_Recurrences_Misc,1836,4,2,18,227
Linear_Recurrences,Linear_Recurrences.Partial_Fraction_Decomposition,1836,7,2,32,414
Linear_Recurrences,Linear_Recurrences.Factorizations,1836,4,3,63,244
Linear_Recurrences,Linear_Recurrences.Rational_FPS_Solver,1836,6,2,166,375
Linear_Recurrences,Linear_Recurrences.Linear_Recurrences_Common,1836,1,1,6,34
Linear_Recurrences,Linear_Recurrences.Linear_Homogenous_Recurrences,1836,2,2,18,297
Linear_Recurrences,Linear_Recurrences.Eulerian_Polynomials,1836,1,1,2,127
Linear_Recurrences,Linear_Recurrences.Linear_Inhomogenous_Recurrences,1836,2,2,14,243
Linear_Recurrences,Linear_Recurrences.Rational_FPS_Asymptotics,1469,2,2,10,400
Linear_Recurrences_Solver,Linear_Recurrences_Solver.Linear_Recurrences_Solver,1836,2,2,37,106
Linear_Recurrences_Solver,Linear_Recurrences_Solver.Linear_Recurrences_Pretty,1836,1,2,0,68
Linear_Recurrences_Solver,Linear_Recurrences_Solver.Show_RatFPS,1836,2,2,4,36
Linear_Recurrences_Solver,Linear_Recurrences_Solver.Linear_Recurrences_Test,1836,3,4,0,47
Liouville_Numbers,Liouville_Numbers.Liouville_Numbers_Misc,2487,8,1,269,167
Liouville_Numbers,Liouville_Numbers.Liouville_Numbers,2487,10,1,169,385
List-Index,List-Index.List_Index,4632,13,13,121,548
List-Infinite,List-Infinite.Util_Set,4263,4,2,125,21
List-Infinite,List-Infinite.Util_MinMax,4263,7,1,118,19
List-Infinite,List-Infinite.Util_NatInf,4263,18,1,993,45
List-Infinite,List-Infinite.Util_Nat,4263,10,2,439,120
List-Infinite,List-Infinite.Util_Div,4263,19,5,1750,403
List-Infinite,List-Infinite.SetInterval2,4263,24,6,2043,623
List-Infinite,List-Infinite.SetIntervalCut,4263,8,4,1460,328
List-Infinite,List-Infinite.SetIntervalStep,4263,10,2,2501,605
List-Infinite,List-Infinite.List2,4263,21,1,1570,337
List-Infinite,List-Infinite.InfiniteSet2,4263,9,3,519,108
List-Infinite,List-Infinite.ListInf,4263,21,2,1574,362
List-Infinite,List-Infinite.ListInf_Prefix,4263,14,2,859,254
List-Infinite,List-Infinite.ListInfinite,4263,2,0,8,0
List_Interleaving,List_Interleaving.ListInterleaving,2693,4,1,110,1140
List_Inversions,List_Inversions.List_Inversions,1344,2,1,7,443
List_Update,List_Update.Inversion,3034,9,0,120,0
List_Update,List_Update.Swaps,2470,4,0,264,0
List_Update,List_Update.On_Off,2470,13,1,326,2
List_Update,List_Update.Prob_Theory,2452,11,5,1086,650
List_Update,List_Update.Competitive_Analysis,2452,16,5,341,25
List_Update,List_Update.Move_to_Front,3034,43,2,2178,21
List_Update,List_Update.Bit_Strings,2452,6,2,798,222
List_Update,List_Update.MTF2_Effects,2452,8,3,1330,214
List_Update,List_Update.BIT,2452,20,8,4842,827
List_Update,List_Update.Partial_Cost_Model,2449,6,3,68,10
List_Update,List_Update.RExp_Var,2449,9,7,1201,175
List_Update,List_Update.OPT2,2449,10,4,1653,266
List_Update,List_Update.Phase_Partitioning,2449,9,5,882,114
List_Update,List_Update.List_Factoring,2452,27,10,5031,1453
List_Update,List_Update.TS,2449,20,22,5356,4749
List_Update,List_Update.BIT_pairwise,2449,8,4,1378,169
List_Update,List_Update.BIT_2comp_on2,2449,11,12,1881,3104
List_Update,List_Update.Comb,2303,1,6,2,1054
LocalLexing,LocalLexing.CFG,2008,0,1,0,81
LocalLexing,LocalLexing.LocalLexing,2008,1,1,2,113
LocalLexing,LocalLexing.LLEarleyParsing,2008,0,1,0,114
LocalLexing,LocalLexing.Limit,2008,2,1,6,602
LocalLexing,LocalLexing.LocalLexingLemmas,2008,3,1,5,233
LocalLexing,LocalLexing.InductRules,2008,1,1,2,80
LocalLexing,LocalLexing.ListTools,2008,1,1,2,84
LocalLexing,LocalLexing.Derivations,2008,3,1,6,942
LocalLexing,LocalLexing.Validity,2008,1,1,2,110
LocalLexing,LocalLexing.TheoremD2,2008,0,1,0,602
LocalLexing,LocalLexing.TheoremD4,2008,0,1,0,205
LocalLexing,LocalLexing.TheoremD5,2008,3,1,10,1205
LocalLexing,LocalLexing.TheoremD6,2008,0,1,0,671
LocalLexing,LocalLexing.TheoremD7,2008,0,1,0,203
LocalLexing,LocalLexing.TheoremD8,2008,0,1,0,87
LocalLexing,LocalLexing.TheoremD9,2008,1,1,2,413
LocalLexing,LocalLexing.Ladder,2008,4,1,24,3581
LocalLexing,LocalLexing.TheoremD10,2008,3,1,6,540
LocalLexing,LocalLexing.TheoremD11,2008,1,1,2,324
LocalLexing,LocalLexing.TheoremD12,2008,1,1,2,218
LocalLexing,LocalLexing.TheoremD13,2008,1,1,2,68
LocalLexing,LocalLexing.TheoremD14,2008,3,1,13,691
LocalLexing,LocalLexing.PathLemmas,2008,3,1,10,95
LocalLexing,LocalLexing.MainTheorems,2008,1,1,2,199
Localization_Ring,Localization_Ring.Localization,1593,4,2,3074,1552
Locally-Nameless-Sigma,Locally-Nameless-Sigma.ListPre,4560,5,4,35,242
Locally-Nameless-Sigma,Locally-Nameless-Sigma.FMap,4560,8,4,154,821
Locally-Nameless-Sigma,Locally-Nameless-Sigma.Sigma,4560,18,5,510,3594
Locally-Nameless-Sigma,Locally-Nameless-Sigma.ParRed,4560,5,5,355,2238
Locally-Nameless-Sigma,Locally-Nameless-Sigma.Environments,4560,4,4,49,529
Locally-Nameless-Sigma,Locally-Nameless-Sigma.TypedSigma,4560,7,4,488,1713
Locally-Nameless-Sigma,Locally-Nameless-Sigma.Locally_Nameless_Sigma,4504,2,1,4,8
Logging_Independent_Anonymity,Logging_Independent_Anonymity.Definitions,417,0,1,0,458
Logging_Independent_Anonymity,Logging_Independent_Anonymity.Anonymity,417,0,1,0,385
Logging_Independent_Anonymity,Logging_Independent_Anonymity.Possibility,417,0,1,0,164
Lorenz_Approximation,Lorenz_Approximation.Result_Elements,1863,3,0,160,0
Lorenz_Approximation,Lorenz_Approximation.Result_File_Coarse,1863,1,0,410,0
Lorenz_Approximation,Lorenz_Approximation.Lorenz_Approximation,2276,20,9,3449,472
Lorenz_C0,Lorenz_C0.Lorenz_C0,1863,3,1,9,0
Lorenz_C1,Lorenz_C1.Lorenz_C1,1863,4,3,35,0
Lowe_Ontological_Argument,Lowe_Ontological_Argument.Relations,1840,0,1,0,49
Lowe_Ontological_Argument,Lowe_Ontological_Argument.QML,1840,3,1,24,127
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_1,1840,3,1,20,304
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_2,1840,2,1,18,108
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_3,1840,2,1,10,96
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_4,1840,1,1,2,96
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_5,1840,0,1,0,75
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_6,1840,2,1,14,86
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_7,1840,1,1,4,73
Lower_Semicontinuous,Lower_Semicontinuous.Lower_Semicontinuous,4299,41,23,617,4312
Lp,Lp.Functional_Spaces,2213,11,3,283,1370
Lp,Lp.Lp,2213,15,3,1103,2441
Lucas_Theorem,Lucas_Theorem.Lucas_Theorem,919,1,1,4,373
MDP-Algorithms,MDP-Algorithms.Value_Iteration,303,0,1,0,351
MDP-Algorithms,MDP-Algorithms.Policy_Iteration,303,0,1,0,319
MDP-Algorithms,MDP-Algorithms.Modified_Policy_Iteration,303,0,1,0,742
MDP-Algorithms,MDP-Algorithms.Matrix_Util,303,0,1,0,194
MDP-Algorithms,MDP-Algorithms.Blinfun_Matrix,303,0,1,0,239
MDP-Algorithms,MDP-Algorithms.Splitting_Methods,303,0,1,0,2046
MDP-Algorithms,MDP-Algorithms.Algorithms,303,0,1,0,10
MDP-Algorithms,MDP-Algorithms.Code_DP,303,1,1,5,526
MDP-Algorithms,MDP-Algorithms.Code_Mod,303,0,1,0,109
MDP-Algorithms,MDP-Algorithms.Code_Inventory,303,1,1,2,197
MDP-Algorithms,MDP-Algorithms.Code_Gridworld,303,0,1,0,142
MDP-Algorithms,MDP-Algorithms.Examples,303,0,1,0,8
MDP-Rewards,MDP-Rewards.Bounded_Functions,303,0,1,0,523
MDP-Rewards,MDP-Rewards.Blinfun_Util,303,0,1,0,513
MDP-Rewards,MDP-Rewards.MDP_reward_Util,303,0,1,0,530
MDP-Rewards,MDP-Rewards.MDP_cont,303,0,1,0,1015
MDP-Rewards,MDP-Rewards.MDP_disc,303,1,1,174,925
MDP-Rewards,MDP-Rewards.MDP_reward,303,0,1,0,1540
MFMC_Countable,MFMC_Countable.MFMC_Misc,2362,4,6,22,889
MFMC_Countable,MFMC_Countable.MFMC_Finite,1877,1,1,2,82
MFMC_Countable,MFMC_Countable.Matrix_For_Marginals,1877,4,2,14,849
MFMC_Countable,MFMC_Countable.MFMC_Network,677,0,1,0,611
MFMC_Countable,MFMC_Countable.MFMC_Web,677,2,3,4,2561
MFMC_Countable,MFMC_Countable.MFMC_Reduction,677,0,2,0,1382
MFMC_Countable,MFMC_Countable.MFMC_Bounded,677,1,3,2,673
MFMC_Countable,MFMC_Countable.MFMC_Flow_Attainability,677,2,1,4,2166
MFMC_Countable,MFMC_Countable.MFMC_Unbounded,677,3,3,8,3491
MFMC_Countable,MFMC_Countable.Max_Flow_Min_Cut_Countable,2362,14,6,647,22595
MFMC_Countable,MFMC_Countable.Rel_PMF_Characterisation,2362,2,5,4,854
MFMC_Countable,MFMC_Countable.Rel_PMF_Characterisation_MFMC,440,0,1,0,371
MFODL_Monitor_Optimized,MFODL_Monitor_Optimized.Code_Double,929,1,1,2,521
MFODL_Monitor_Optimized,MFODL_Monitor_Optimized.Event_Data,929,0,2,0,103
MFODL_Monitor_Optimized,MFODL_Monitor_Optimized.Regex,929,1,2,3,374
MFODL_Monitor_Optimized,MFODL_Monitor_Optimized.Formula,929,0,4,0,1488
MFODL_Monitor_Optimized,MFODL_Monitor_Optimized.Optimized_Join,929,0,2,0,620
MFODL_Monitor_Optimized,MFODL_Monitor_Optimized.Monitor,929,0,3,0,5770
MFODL_Monitor_Optimized,MFODL_Monitor_Optimized.Optimized_MTL,929,1,2,8,3069
MFODL_Monitor_Optimized,MFODL_Monitor_Optimized.Monitor_Impl,929,1,2,7,515
MFODL_Monitor_Optimized,MFODL_Monitor_Optimized.Monitor_Code,929,0,2,0,30
MFOTL_Monitor,MFOTL_Monitor.Trace,1210,0,2,0,512
MFOTL_Monitor,MFOTL_Monitor.Table,1210,1,2,2,374
MFOTL_Monitor,MFOTL_Monitor.Abstract_Monitor,1210,0,2,0,584
MFOTL_Monitor,MFOTL_Monitor.Interval,1210,0,1,0,79
MFOTL_Monitor,MFOTL_Monitor.MFOTL,1210,0,2,0,516
MFOTL_Monitor,MFOTL_Monitor.Monitor,1210,0,2,0,1679
MFOTL_Monitor,MFOTL_Monitor.Slicing,805,0,1,0,468
MFOTL_Monitor,MFOTL_Monitor.Monitor_Code,1210,0,2,0,66
MFOTL_Monitor,MFOTL_Monitor.Examples,1210,0,1,0,71
MSO_Regex_Equivalence,MSO_Regex_Equivalence.List_More,3059,7,1,53,132
MSO_Regex_Equivalence,MSO_Regex_Equivalence.Pi_Regular_Set,3059,5,1,44,558
MSO_Regex_Equivalence,MSO_Regex_Equivalence.Pi_Regular_Exp,3059,14,3,64,427
MSO_Regex_Equivalence,MSO_Regex_Equivalence.Pi_Derivatives,3059,6,1,38,346
MSO_Regex_Equivalence,MSO_Regex_Equivalence.Pi_Regular_Operators,3059,10,2,39,549
MSO_Regex_Equivalence,MSO_Regex_Equivalence.Pi_Regular_Exp_Dual,3059,9,2,23,341
MSO_Regex_Equivalence,MSO_Regex_Equivalence.Pi_Equivalence_Checking,3059,6,3,22,602
MSO_Regex_Equivalence,MSO_Regex_Equivalence.Init_Normalization,3059,4,1,10,269
MSO_Regex_Equivalence,MSO_Regex_Equivalence.PNormalization,3059,1,1,2,121
MSO_Regex_Equivalence,MSO_Regex_Equivalence.Formula,3059,5,3,20,220
MSO_Regex_Equivalence,MSO_Regex_Equivalence.M2L,3059,8,3,113,1182
MSO_Regex_Equivalence,MSO_Regex_Equivalence.M2L_Normalization,3059,2,1,4,61
MSO_Regex_Equivalence,MSO_Regex_Equivalence.M2L_Equivalence_Checking,3059,4,3,37,453
MSO_Regex_Equivalence,MSO_Regex_Equivalence.WS1S,3059,15,3,142,1545
MSO_Regex_Equivalence,MSO_Regex_Equivalence.WS1S_Normalization,3059,2,1,4,61
MSO_Regex_Equivalence,MSO_Regex_Equivalence.WS1S_Equivalence_Checking,3059,5,5,45,479
MSO_Regex_Equivalence,MSO_Regex_Equivalence.M2L_Examples,3059,2,3,6,133
MSO_Regex_Equivalence,MSO_Regex_Equivalence.WS1S_Examples,3059,2,3,6,150
Markov_Models,Markov_Models.Markov_Models_Auxiliary,2214,13,2,320,706
Markov_Models,Markov_Models.Discrete_Time_Markov_Chain,3948,37,35,8408,10662
Markov_Models,Markov_Models.Trace_Space_Equals_Markov_Processes,2920,10,5,66,1280
Markov_Models,Markov_Models.Classifying_Markov_Chain_States,2907,32,11,1424,4277
Markov_Models,Markov_Models.Markov_Decision_Process,2943,19,15,734,1246
Markov_Models,Markov_Models.MDP_Reachability_Problem,2932,17,8,491,1892
Markov_Models,Markov_Models.Discrete_Time_Markov_Process,2214,6,4,26,988
Markov_Models,Markov_Models.Continuous_Time_Markov_Chain,2214,15,6,84,2102
Markov_Models,Markov_Models.Markov_Models,2907,1,4,9,30
Markov_Models,Markov_Models.Example_A,2535,4,2,40,164
Markov_Models,Markov_Models.Example_B,2535,4,3,45,161
Markov_Models,Markov_Models.PCTL,3948,24,9,1647,1633
Markov_Models,Markov_Models.PGCL,2732,9,4,155,325
Markov_Models,Markov_Models.Crowds_Protocol,3948,24,13,2430,2340
Markov_Models,Markov_Models.Zeroconf_Analysis,3948,15,9,451,871
Markov_Models,Markov_Models.Gossip_Broadcast,3948,14,4,136,117
Markov_Models,Markov_Models.MDP_RP_Certification,2928,13,5,203,397
Markov_Models,Markov_Models.MDP_RP,2148,3,2,18,903
Marriage,Marriage.Marriage,4332,9,5,190,692
Mason_Stothers,Mason_Stothers.Mason_Stothers,1770,3,1,31,383
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Preliminaries,901,3,1,8,403
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Norms,901,1,1,2,285
Matrices_for_ODEs,Matrices_for_ODEs.SQ_MTX,901,1,1,6,718
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Flows,901,3,3,120,365
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Examples,901,3,2,33,239
Matrix,Matrix.Utility,3842,8,3,245,63
Matrix,Matrix.Ordered_Semiring,3361,5,2,58,103
Matrix,Matrix.Matrix_Legacy,3703,16,5,1595,0
Matrix_Tensor,Matrix_Tensor.Matrix_Tensor,2474,13,2,154,3868
Matroids,Matroids.Indep_System,1437,0,1,0,722
Matroids,Matroids.Matroid,1437,2,1,13,1337
Max-Card-Matching,Max-Card-Matching.Matching,4091,4,2,30,398
Maximum_Segment_Sum,Maximum_Segment_Sum.Maximum_Segment_Sum,27,0,1,0,190
Median_Method,Median_Method.Median,275,0,1,0,643
Median_Of_Medians_Selection,Median_Of_Medians_Selection.Median_Of_Medians_Selection,1770,8,1,43,974
Menger,Menger.Helpers,2068,2,1,24,60
Menger,Menger.Graph,2068,3,1,120,558
Menger,Menger.Separations,2068,2,1,4,49
Menger,Menger.DisjointPaths,2068,3,1,58,348
Menger,Menger.MengerInduction,2068,3,1,58,252
Menger,Menger.Y_eq_new_last,2068,2,1,20,214
Menger,Menger.Y_neq_new_last,2068,2,1,18,251
Menger,Menger.Menger,2068,2,1,24,261
Mereology,Mereology.PM,601,1,1,12,177
Mereology,Mereology.M,601,1,1,60,397
Mereology,Mereology.MM,601,1,1,20,211
Mereology,Mereology.EM,601,1,1,36,214
Mereology,Mereology.CM,601,1,1,58,739
Mereology,Mereology.CEM,601,1,1,138,1170
Mereology,Mereology.GM,601,1,1,6,70
Mereology,Mereology.GMM,601,0,1,0,33
Mereology,Mereology.GEM,601,1,1,92,1365
Mersenne_Primes,Mersenne_Primes.Lucas_Lehmer_Auxiliary,1011,0,1,0,370
Mersenne_Primes,Mersenne_Primes.Lucas_Lehmer,1011,0,1,0,1254
Mersenne_Primes,Mersenne_Primes.Lucas_Lehmer_Code,1011,3,2,14,295
Metalogic_ProofChecker,Metalogic_ProofChecker.Core,547,0,1,0,315
Metalogic_ProofChecker,Metalogic_ProofChecker.Preliminaries,547,0,1,0,384
Metalogic_ProofChecker,Metalogic_ProofChecker.Term,547,0,1,0,1500
Metalogic_ProofChecker,Metalogic_ProofChecker.Sorts,547,0,1,0,329
Metalogic_ProofChecker,Metalogic_ProofChecker.SortConstants,547,0,1,0,34
Metalogic_ProofChecker,Metalogic_ProofChecker.Theory,547,0,1,0,193
Metalogic_ProofChecker,Metalogic_ProofChecker.Term_Subst,547,1,1,4,916
Metalogic_ProofChecker,Metalogic_ProofChecker.Name,547,1,1,2,176
Metalogic_ProofChecker,Metalogic_ProofChecker.BetaNorm,547,0,1,0,584
Metalogic_ProofChecker,Metalogic_ProofChecker.BetaNormProof,547,0,1,0,59
